,Year,Month,Day,State,Latitude,Longitude,Suburb
19072,2020,3,31,New South Wales,-29.431753,153.260444,Palmers Channel
19073,2017,11,30,New South Wales,-29.359612,153.282486,Woombah
19074,2020,11,7,New South Wales,-28.8081,153.582,Lennox Head
19075,1980,1,1,New South Wales,-28.932888,153.435625,Wardell
19076,2004,7,1,New South Wales,-29.438404,153.358053,Yamba (NSW)
19077,2020,1,15,New South Wales,-28.256133,153.40051,Urliup
19078,2004,7,1,New South Wales,-28.688636,153.260496,The Channon
19079,2004,7,1,New South Wales,-28.582988,153.266326,Nimbin
19080,1994,7,12,New South Wales,-28.297746,153.560974,Kings Forest
19081,2013,9,11,New South Wales,-28.38288,153.5615,Pottsville
19082,2018,2,12,New South Wales,-29.339441,153.260208,Woombah
19083,2004,9,1,New South Wales,-28.628245,153.593157,Byron Bay
19084,2004,7,1,New South Wales,-28.577992,153.500822,Myocum
19085,2004,7,1,New South Wales,-28.808799,153.284053,Lismore (NSW)
19086,2015,3,26,New South Wales,-28.44681,153.1447,Mebbin
19087,2004,7,1,New South Wales,-28.643427,153.612181,Byron Bay
19088,2005,12,1,New South Wales,-28.590266,153.515421,Myocum
19089,2015,3,26,New South Wales,-28.46079,153.1405,Upper Horseshoe Creek
19090,2017,11,29,New South Wales,-29.339933,153.259918,Woombah
19091,1996,6,1,New South Wales,-33.981953,151.026555,Alfords Point
19092,2006,1,28,New South Wales,-28.440163,153.143849,Mebbin
19093,2015,4,7,New South Wales,-29.34048,153.2534,Mororo
19094,2010,2,6,New South Wales,-28.441373,153.143064,Border Ranges
19095,2004,7,1,New South Wales,-28.880539,153.297616,Wyrallah
19096,2005,2,9,New South Wales,-28.160801,153.493034,Cobaki Lakes
19097,2013,12,14,New South Wales,-29.1093,153.1672,Bora Ridge
19098,2009,4,9,New South Wales,-29.348446,153.229834,Mororo
19099,2000,12,23,New South Wales,-28.303979,153.301948,Upper Crystal Creek
19100,2008,12,20,New South Wales,-29.578526,153.332998,Yuraygir
19101,2005,12,16,New South Wales,-29.57336,153.325202,Yuraygir
19102,2009,2,11,New South Wales,-29.377557,153.232474,Warregah Island
19103,2020,12,10,New South Wales,-28.687078,153.425806,Eureka (NSW)
19104,2004,7,1,New South Wales,-28.834111,153.49479,Teven
19105,1991,3,1,New South Wales,-28.226445,153.558562,Chinderah
19106,2004,3,25,New South Wales,-29.448941,153.316927,Micalo Island
19107,2018,2,10,New South Wales,-28.471058,153.17778,Mebbin
19108,2022,1,25,New South Wales,-28.801516,153.537165,Cumbalum
19109,2018,3,7,New South Wales,-28.4608,152.888,Rukenvale
19110,2014,1,15,New South Wales,-28.44026,153.1436,Border Ranges
19111,2004,7,1,New South Wales,-28.821053,153.23575,South Lismore
19112,2015,2,19,New South Wales,-28.44595,153.1448,Border Ranges
19113,2004,7,1,New South Wales,-28.412738,153.336402,Uki
19114,2018,2,10,New South Wales,-28.478785,153.163742,Mebbin
19115,2004,7,1,New South Wales,-28.598217,153.541511,Tyagarah
19116,2018,2,11,New South Wales,-28.472246,153.175507,Mebbin
19117,2009,1,29,New South Wales,-29.479442,153.363698,Angourie
19118,2004,7,1,New South Wales,-28.784122,153.479099,Teven
19119,2016,1,12,New South Wales,-29.126632,153.091288,West Bungawalbin
19120,2009,3,26,New South Wales,-29.439786,153.350615,Yamba (NSW)
19121,2018,2,10,New South Wales,-28.477938,153.167221,Mebbin
19122,2008,2,27,New South Wales,-28.414314,153.121812,Mebbin
19123,2022,3,14,New South Wales,-28.794593,153.547392,Kinvara
19124,2010,2,6,New South Wales,-28.40706,153.12798,Pumpenbil
19125,2004,7,1,New South Wales,-28.29267,153.44421,Tygalgah
19126,2004,7,1,New South Wales,-28.666388,153.122487,Larnook
19127,2018,1,17,New South Wales,-28.38938,153.323273,Mount Warning
19128,2021,2,13,New South Wales,-28.3736,153.139,Pumpenbil
19129,2018,1,18,New South Wales,-28.444918,153.194183,Mebbin
19130,2009,2,26,New South Wales,-29.593993,153.327047,Brooms Head
19131,2018,1,18,New South Wales,-28.38983,153.32312,Mount Warning
19132,2013,9,10,New South Wales,-28.32762,153.3942,Murwillumbah
19133,1994,10,25,New South Wales,-28.653108,153.62425,Byron Bay
19134,2017,2,21,New South Wales,-28.54107,153.2926,Doon Doon
19135,2018,11,11,New South Wales,-28.330933,153.537226,Tanglewood
19136,1980,1,1,New South Wales,-28.556576,153.529137,Brunswick Heads
19137,2021,1,10,New South Wales,-28.576604,153.306416,Terania Creek
19138,2018,2,9,New South Wales,-28.444649,153.193405,Mebbin
19139,2004,7,1,New South Wales,-28.661629,153.173646,Georgica
19140,2009,3,31,New South Wales,-29.35054,153.264181,Woombah
19141,2004,7,1,New South Wales,-28.77118,153.590786,Lennox Head
19142,2018,2,1,New South Wales,-28.619431,153.398346,Repentance Creek
19143,2008,12,2,New South Wales,-29.594155,153.326819,Brooms Head
19144,1994,12,3,New South Wales,-28.351453,153.437792,Wardrop Valley
19145,2008,1,27,New South Wales,-28.436959,153.142609,Border Ranges
19146,2013,9,10,New South Wales,-28.3732,153.5556,Pottsville
19147,2004,7,1,New South Wales,-28.309946,153.497253,Eviron
19148,2004,7,1,New South Wales,-28.320058,153.480478,Farrants Hill
19149,2009,10,20,New South Wales,-28.171596,153.512854,Tweed Heads West
19150,2009,2,12,New South Wales,-29.479442,153.363698,Angourie
19151,2009,3,25,New South Wales,-29.417211,153.229209,Harwood
19152,2018,2,12,New South Wales,-29.340345,153.251724,Mororo
19153,2004,7,1,New South Wales,-29.433139,153.359734,Yamba (NSW)
19154,2009,5,19,New South Wales,-29.480363,153.364164,Angourie
19155,2004,7,1,New South Wales,-28.586677,153.464773,Montecollum
19156,2013,9,8,New South Wales,-28.3842,153.3353,Mount Warning
19157,2004,7,1,New South Wales,-28.513984,153.100953,Upper Horseshoe Creek
19158,2009,3,27,New South Wales,-29.348446,153.229834,Mororo
19159,2009,3,15,New South Wales,-28.370825,153.065712,Border Ranges
19160,2009,2,11,New South Wales,-29.399744,153.220862,Warregah Island
19161,2005,2,9,New South Wales,-28.163523,153.488972,Cobaki Lakes
19162,1992,4,28,New South Wales,-28.501252,153.45067,The Pocket
19163,2009,4,3,New South Wales,-29.449272,153.268979,Palmers Island
19164,2004,7,1,New South Wales,-28.255931,153.370189,Tomewin
19165,2004,7,1,New South Wales,-28.707553,153.590052,Broken Head
19166,1994,12,5,New South Wales,-28.326959,153.474416,Clothiers Creek
19167,2015,3,26,New South Wales,-28.39044,153.1116,Border Ranges
19168,2020,11,6,New South Wales,-28.620745,153.430496,Goonengerry
19169,2004,7,1,New South Wales,-28.942831,153.458194,Wardell
19170,2009,4,27,New South Wales,-29.35005,153.226446,Mororo
19171,1980,1,1,New South Wales,-28.253552,153.374948,Tomewin
19172,1994,10,10,New South Wales,-28.954571,153.383861,Meerschaum Vale
19173,2007,2,17,New South Wales,-28.458849,153.13414,Mebbin
19174,1996,9,26,New South Wales,-28.934439,153.443913,Wardell
19175,2021,11,15,New South Wales,-28.384072,153.335928,Mount Warning
19176,2014,1,14,New South Wales,-28.4382,153.1434,Border Ranges
19177,2018,1,19,New South Wales,-29.4262,153.245,Harwood
19178,2013,9,10,New South Wales,-28.32808,153.3942,Murwillumbah
19179,2018,2,11,New South Wales,-28.44598,153.193405,Mebbin
19180,2004,7,1,New South Wales,-28.610042,153.440156,Goonengerry
19181,1980,1,1,New South Wales,-28.7925,153.428486,Alstonvale
19182,2004,7,1,New South Wales,-28.489594,153.221473,Mount Burrell
19183,2013,9,11,New South Wales,-28.37354,153.5545,Pottsville
19184,2004,7,1,New South Wales,-28.677453,153.564949,Talofa
19185,1994,12,2,New South Wales,-28.360114,153.212306,Tyalgum
19186,1994,11,1,New South Wales,-28.198495,153.550266,Tweed Heads South
19187,1998,9,1,New South Wales,-28.588573,153.516491,Myocum
19188,2018,3,19,New South Wales,-28.445419,153.145218,Mebbin
19189,2013,9,10,New South Wales,-28.32831,153.394,Murwillumbah
19190,2007,3,29,New South Wales,-28.437825,153.143601,Mebbin
19191,2009,3,26,New South Wales,-28.170799,153.501715,Tweed Heads West
19192,2015,3,26,New South Wales,-28.46796,153.142,Upper Horseshoe Creek
19193,2015,3,16,New South Wales,-29.57059,153.318,Yuraygir
19194,1994,12,2,New South Wales,-28.315705,153.306061,Crystal Creek (NSW)
19195,2004,7,1,New South Wales,-28.251522,153.557146,Chinderah
19196,2004,7,1,New South Wales,-28.811892,153.257879,South Lismore
19197,2015,2,18,New South Wales,-28.45044,153.1394,Mebbin
19198,2004,7,1,New South Wales,-28.783339,153.263947,Booerie Creek
19199,2006,1,17,New South Wales,-28.4361,153.144711,Mebbin
19200,2009,4,9,New South Wales,-29.34317,153.211447,Mororo
19201,2005,12,15,New South Wales,-28.372819,153.565563,Pottsville
19202,1996,12,28,New South Wales,-28.967492,153.438306,Wardell
19203,2004,7,1,New South Wales,-28.436413,152.630177,Boomi Creek
19204,1997,2,1,New South Wales,-28.379824,152.707121,Dairy Flat
19205,1980,1,1,New South Wales,-28.741342,153.54627,Newrybar
19206,2004,7,1,New South Wales,-28.50637,153.195299,Mount Burrell
19207,2020,12,12,New South Wales,-28.585689,153.530192,Myocum
19208,2006,12,28,New South Wales,-28.865722,153.317872,Wyrallah
19209,2009,4,1,New South Wales,-29.471301,153.305685,Palmers Channel
19210,2008,11,29,New South Wales,-29.576798,153.335241,Yuraygir
19211,2004,7,1,New South Wales,-28.6558,153.367453,Dorroughby
19212,2018,2,13,New South Wales,-29.337685,153.260468,Woombah
19213,2004,7,1,New South Wales,-28.452237,153.41183,Upper Burringbar
19214,1980,1,1,New South Wales,-28.739073,153.491949,Brooklet
19215,2015,4,16,New South Wales,-29.34046,153.2532,Mororo
19216,2007,2,17,New South Wales,-28.413907,153.122138,Mebbin
19217,2004,7,1,New South Wales,-28.872896,153.384026,Rous Mill
19218,2015,3,31,New South Wales,-28.43206,153.1317,Border Ranges
19219,2018,3,19,New South Wales,-28.447445,153.144501,Mebbin
19220,2004,7,1,New South Wales,-28.855556,153.561736,Ballina
19221,2018,2,23,New South Wales,-28.637771,153.219211,Coffee Camp
19222,2004,7,1,New South Wales,-28.364882,153.564984,Pottsville
19223,2004,7,1,New South Wales,-28.582631,153.303327,Terania Creek
19224,2004,7,1,New South Wales,-28.558481,153.498009,Mullumbimby
19225,2004,7,1,New South Wales,-29.492235,153.353175,Yuraygir
19226,2004,7,1,New South Wales,-28.202394,153.459388,Cobaki
19227,2014,2,26,New South Wales,-29.15963,153.262668,Tabbimoble
19228,2004,7,1,New South Wales,-28.398699,153.403502,Stokers Siding
19229,2004,7,1,New South Wales,-28.417378,153.352939,Smiths Creek (Tweed - NSW)
19230,2004,7,1,New South Wales,-28.559788,153.451091,Mullumbimby Creek
19231,2013,12,15,New South Wales,-29.34454,153.2277,Mororo
19232,2004,7,1,New South Wales,-28.673854,153.278834,The Channon
19233,2009,3,16,New South Wales,-29.480363,153.364164,Angourie
19234,2004,7,1,New South Wales,-28.313157,153.339732,Nobbys Creek
19235,2009,2,11,New South Wales,-29.399744,153.220862,Warregah Island
19236,2013,3,28,New South Wales,-29.57179,153.3175,Yuraygir
19237,2015,3,31,New South Wales,-28.4439,153.1435,Border Ranges
19238,2014,1,12,New South Wales,-28.44595,153.1942,Mebbin
19239,2004,7,1,New South Wales,-28.675906,153.385656,Rosebank
19240,1994,11,29,New South Wales,-28.435748,153.311512,Doon Doon
19241,2009,2,17,New South Wales,-29.480363,153.364164,Angourie
19242,2004,7,1,New South Wales,-28.79066,153.358148,Boat Harbour (Lismore - NSW)
19243,2009,2,11,New South Wales,-29.349033,153.239996,Mororo
19244,2015,2,18,New South Wales,-28.43922,153.144,Mebbin
19245,2013,12,13,New South Wales,-29.34414,153.2278,Mororo
19246,2008,12,15,New South Wales,-29.353782,153.253027,Woombah
19247,2015,3,17,New South Wales,-29.47935,153.3639,Angourie
19248,2004,7,1,New South Wales,-28.399175,153.334974,Uki
19249,1994,11,1,New South Wales,-28.588573,153.516491,Myocum
19250,2019,1,1,New South Wales,-28.25325,153.301271,Upper Crystal Creek
19251,2004,7,1,New South Wales,-28.602143,153.554003,Tyagarah
19252,2013,3,28,New South Wales,-29.64303,153.3143,Brooms Head
19253,1996,1,1,New South Wales,-28.588573,153.516491,Myocum
19254,2010,1,12,New South Wales,-28.3701,153.571371,Pottsville
19255,2004,7,1,New South Wales,-28.387992,153.3226,Mount Warning
19256,2020,2,20,New South Wales,-29.432591,153.337647,Yamba (NSW)
19257,1980,1,1,New South Wales,-28.723607,153.518123,Binna Burra (NSW)
19258,2004,7,1,New South Wales,-28.774773,153.525569,Knockrow
19259,2009,3,27,New South Wales,-29.339056,153.204474,Mororo
19260,1994,10,11,New South Wales,-28.973362,153.437304,Wardell
19261,2004,3,1,New South Wales,-28.588573,153.516491,Myocum
19262,2015,3,24,New South Wales,-28.41929,153.1275,Border Ranges
19263,2011,6,2,New South Wales,-28.496262,153.47021,Middle Pocket
19264,2004,7,1,New South Wales,-28.605387,153.547921,Tyagarah
19265,1993,3,1,New South Wales,-28.588573,153.516491,Myocum
19266,2021,3,18,New South Wales,-28.415586,153.34424,Uki
19267,2012,8,10,New South Wales,-34.03006,151.12899,Caringbah
19268,2004,7,1,New South Wales,-28.314348,153.493327,Farrants Hill
19269,1995,5,1,New South Wales,-28.588573,153.516491,Myocum
19270,2017,2,20,New South Wales,-28.63762,153.3287,Whian Whian
19271,2001,3,20,New South Wales,-28.628045,153.296732,Terania Creek
19272,2004,7,1,New South Wales,-28.194066,153.489163,Tweed Heads West
19273,2009,4,27,New South Wales,-29.358064,153.236807,Mororo
19274,2008,12,20,New South Wales,-29.594155,153.326819,Brooms Head
19275,1994,7,12,New South Wales,-28.296864,153.55587,Kings Forest
19276,2009,4,9,New South Wales,-29.34317,153.211447,Mororo
19277,2004,7,1,New South Wales,-29.04306,153.273393,Bungawalbin
19278,2020,12,16,New South Wales,-29.154342,152.825688,Kippenduff
19279,2004,7,1,New South Wales,-28.567284,153.528186,Myocum
19280,2021,7,24,New South Wales,-28.886447,153.341917,Wyrallah
19281,2017,1,23,New South Wales,-28.54125,153.2992,Nightcap
19282,2004,7,1,New South Wales,-28.689469,153.274297,Keerrong
19283,2004,7,1,New South Wales,-28.792143,153.51272,Tintenbar
19284,2015,3,23,New South Wales,-28.41138,153.1227,Border Ranges
19285,2008,12,20,New South Wales,-29.576798,153.335241,Yuraygir
19286,1985,7,2,New South Wales,-28.670299,153.615141,Byron Bay
19287,2022,2,15,New South Wales,-29.452005,153.206192,Maclean
19288,2009,5,13,New South Wales,-28.275216,153.218747,Hopkins Creek
19289,2009,1,6,New South Wales,-29.434373,153.308034,Micalo Island
19290,2004,7,1,New South Wales,-28.724685,153.151755,Rock Valley
19291,2004,7,1,New South Wales,-28.400144,153.407828,Stokers Siding
19292,2004,7,1,New South Wales,-29.433768,153.356673,Yamba (NSW)
19293,2009,5,19,New South Wales,-29.4448,153.331041,Yamba (NSW)
19294,2015,3,23,New South Wales,-28.44764,153.1444,Mebbin
19295,2004,7,1,New South Wales,-28.908588,153.493481,Pimlico (NSW)
19296,2004,7,1,New South Wales,-29.002201,153.416827,Broadwater (Richmond Valley - NSW)
19297,2009,4,29,New South Wales,-29.434373,153.308034,Micalo Island
19298,2006,1,18,New South Wales,-28.403667,153.116164,Border Ranges
19299,2008,1,8,New South Wales,-28.770546,153.575725,Lennox Head
19300,1980,1,1,New South Wales,-28.769356,153.398708,Eltham (NSW)
19301,2004,7,1,New South Wales,-28.748479,153.207196,Jiggi
19302,2004,7,1,New South Wales,-28.475318,153.508674,Yelgun
19303,1994,7,11,New South Wales,-28.321193,153.566197,Bogangar
19304,2004,7,1,New South Wales,-28.744791,153.260496,Keerrong
19305,2015,3,24,New South Wales,-28.36976,153.0763,Border Ranges
19306,2004,7,1,New South Wales,-28.250102,153.426583,Upper Duroby
19307,2004,7,1,New South Wales,-28.79131,153.350916,Richmond Hill (NSW)
19308,2004,7,1,New South Wales,-28.235825,153.45704,Bilambil
19309,2015,3,26,New South Wales,-28.42036,153.1276,Mebbin
19310,2018,1,18,New South Wales,-28.462408,153.187149,Mebbin
19311,2015,4,2,New South Wales,-28.41234,153.1224,Border Ranges
19312,2004,7,1,New South Wales,-28.484478,153.331404,Commissioners Creek
19313,2006,1,28,New South Wales,-28.459013,153.132557,Upper Horseshoe Creek
19314,2010,2,6,New South Wales,-28.441671,153.14283,Border Ranges
19315,2004,7,1,New South Wales,-28.995471,153.268634,Coraki
19316,2004,7,1,New South Wales,-28.867095,153.137716,Tomki
19317,2004,7,1,New South Wales,-28.884942,153.380659,Rous Mill
19318,2004,7,1,New South Wales,-28.577254,153.543196,Brunswick Heads
19319,2004,7,1,New South Wales,-28.34992,153.264303,Eungella (NSW)
19320,2005,10,20,New South Wales,-28.281887,153.240029,Hopkins Creek
19321,2015,4,2,New South Wales,-28.38695,153.1075,Pumpenbil
19322,1988,2,12,New South Wales,-28.726278,153.611373,Broken Head
19323,2015,1,9,New South Wales,-29.34047,153.2533,Mororo
19324,2015,4,17,New South Wales,-29.33069,153.2376,Mororo
19325,2014,11,5,New South Wales,-29.33187,153.2376,Mororo
19326,2018,1,19,New South Wales,-28.38933,153.323761,Mount Warning
19327,1980,1,1,New South Wales,-28.845169,153.349875,Tregeagle
19328,2009,3,10,New South Wales,-29.466474,153.227927,Townsend
19329,2014,1,13,New South Wales,-28.44353,153.1966,Mebbin
19330,2009,12,26,New South Wales,-28.390447,153.111618,Border Ranges
19331,1994,11,8,New South Wales,-28.551474,153.539823,Brunswick Heads
19332,1980,1,1,New South Wales,-28.314228,153.449901,Nunderi
19333,2004,7,1,New South Wales,-28.905524,153.530208,Keith Hall
19334,2007,11,12,New South Wales,-28.356849,153.559366,Round Mountain
19335,2015,1,14,New South Wales,-28.43821,153.1436,Mebbin
19336,1980,1,1,New South Wales,-28.43796,153.345206,Rowlands Creek
19337,1990,10,1,New South Wales,-28.588573,153.516491,Myocum
19338,1997,3,31,New South Wales,-28.303979,153.301948,Upper Crystal Creek
19339,1980,1,1,New South Wales,-28.69771,153.607527,Suffolk Park
19340,2006,10,1,New South Wales,-28.550884,153.433193,Mullumbimby Creek
19341,2004,7,1,New South Wales,-28.765136,153.434435,Eltham (NSW)
19342,2004,7,1,New South Wales,-28.266544,153.259076,Numinbah
19343,1994,6,1,New South Wales,-28.588573,153.516491,Myocum
19344,2004,7,1,New South Wales,-28.554554,153.508167,Mullumbimby
19345,1996,2,1,New South Wales,-28.588573,153.516491,Myocum
19346,1996,12,24,New South Wales,-28.303979,153.301948,Upper Crystal Creek
19347,2004,7,1,New South Wales,-28.653013,153.44473,Federal (NSW)
19348,2014,1,16,New South Wales,-28.44793,153.1439,Upper Horseshoe Creek
19349,2014,2,25,New South Wales,-29.47914,153.3633,Angourie
19350,2017,2,20,New South Wales,-28.63615,153.326,Whian Whian
19351,2004,7,1,New South Wales,-29.483376,153.345203,Angourie
19352,2009,5,6,New South Wales,-29.439007,153.348324,Yamba (NSW)
19353,2004,7,1,New South Wales,-28.267948,153.441335,North Tumbulgum
19354,1980,1,1,New South Wales,-28.338023,153.488568,Reserve Creek
19355,2004,7,1,New South Wales,-28.430911,153.369254,Smiths Creek (Tweed - NSW)
19356,2021,11,16,New South Wales,-28.408169,153.555972,Pottsville
19357,1980,1,1,New South Wales,-28.865044,153.442442,Lynwood (NSW)
19358,2004,7,1,New South Wales,-29.120508,153.436814,Evans Head
19359,2023,5,5,New South Wales,-28.3511,153.3316,Eungella (NSW)
19360,2018,3,21,New South Wales,-28.459017,153.134598,Upper Horseshoe Creek
19361,2004,7,1,New South Wales,-28.577516,153.464892,Wilsons Creek
19362,2004,7,1,New South Wales,-28.642475,153.626695,Byron Bay
19363,2015,3,23,New South Wales,-28.40489,153.123,Pumpenbil
19364,2016,10,16,New South Wales,-28.185323,153.472205,Cobaki Lakes
