,Year,Month,Day,State,Latitude,Longitude,postcode,state_code,Suburb,combined_location
5741,2018,1,20,Queensland,-26.897159,151.279158,4406,QLD,Jimbour East,"Jimbour East, 4406, QLD"
5742,2015,12,8,Queensland,-16.589787,145.227972,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
5743,1954,1,1,Queensland,-24.748333,150.834444,4630,QLD,Coominglah,"Coominglah, 4630, QLD"
5744,2003,12,15,Queensland,-27.963957,153.159859,4275,QLD,Wonglepong,"Wonglepong, 4275, QLD"
5745,1993,1,21,Queensland,-28.015073,152.542746,4309,QLD,Mount Edwards,"Mount Edwards, 4309, QLD"
5746,1997,5,26,Queensland,-27.477443,152.297416,4343,QLD,Adare,"Adare, 4343, QLD"
5747,1992,9,23,Queensland,-27.706737,152.942736,4124,QLD,Greenbank,"Greenbank, 4124, QLD"
5748,2015,5,30,Queensland,-16.805517,145.636068,4881,QLD,Kuranda,"Kuranda, 4881, QLD"
5749,2014,8,21,Queensland,-13.17283,142.899,4892,QLD,Archer River,"Archer River, 4892, QLD"
5750,1992,11,21,Queensland,-27.323404,153.026065,4017,QLD,Bracken Ridge,"Bracken Ridge, 4017, QLD"
5751,2012,5,21,Queensland,-24.178906,148.917138,4702,QLD,Humboldt,"Humboldt, 4702, QLD"
5752,2017,3,28,Queensland,-24.03592,151.006186,4680,QLD,Mount Alma,"Mount Alma, 4680, QLD"
5753,1960,1,1,Queensland,-26.115,151.834444,4605,QLD,Cloyna,"Cloyna, 4605, QLD"
5754,1980,1,1,Queensland,-23.181667,150.467778,4702,QLD,The Caves,"The Caves, 4702, QLD"
5755,1956,1,1,Queensland,-26.115,151.834444,4605,QLD,Cloyna,"Cloyna, 4605, QLD"
5756,1994,5,21,Queensland,-27.075098,153.037206,4511,QLD,Ningi,"Ningi, 4511, QLD"
5757,1976,11,10,Queensland,-15.481803,145.259437,4895,QLD,Cooktown,"Cooktown, 4895, QLD"
5758,2011,3,29,Queensland,-26.658537,152.799575,4574,QLD,Obi Obi,"Obi Obi, 4574, QLD"
5759,2001,8,7,Queensland,-25.316667,151.05,4627,QLD,Eidsvold,"Eidsvold, 4627, QLD"
5760,1974,1,1,Queensland,-20.931667,146.767778,4820,QLD,Seventy Mile,"Seventy Mile, 4820, QLD"
5761,1955,1,1,Queensland,-25.948333,152.551111,4570,QLD,Theebine,"Theebine, 4570, QLD"
5762,2004,11,15,Queensland,-25.994467,149.071284,4454,QLD,Durham Downs,"Durham Downs, 4454, QLD"
5763,1992,11,16,Queensland,-27.556737,153.026067,4107,QLD,Salisbury,"Salisbury, 4107, QLD"
5764,1983,11,1,Queensland,-19.591667,146.840833,4816,QLD,Woodstock,"Woodstock, 4816, QLD"
5765,1997,11,11,Queensland,-26.766275,151.933305,4615,QLD,Tarong,"Tarong, 4615, QLD"
5766,2000,12,2,Queensland,-26.891389,152.722778,4514,QLD,Stony Creek,"Stony Creek, 4514, QLD"
5767,2003,10,24,Queensland,-25.884514,152.488552,4570,QLD,Munna Creek,"Munna Creek, 4570, QLD"
5768,1999,3,11,Queensland,-28.049258,152.383445,4370,QLD,Tregony,"Tregony, 4370, QLD"
5769,1997,5,6,Queensland,-26.858608,152.664117,4515,QLD,Sandy Creek,"Sandy Creek, 4515, QLD"
5770,1997,2,13,Queensland,-26.255155,152.351061,4601,QLD,Wrattens Forest,"Wrattens Forest, 4601, QLD"
5771,1952,1,1,Queensland,-18.09,145.909444,4854,QLD,Bilyana,"Bilyana, 4854, QLD"
5772,1996,2,21,Queensland,-25.878599,152.639792,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
5773,1994,1,19,Queensland,-27.623409,152.226081,4343,QLD,Lower Tenthill,"Lower Tenthill, 4343, QLD"
5774,2005,11,26,Queensland,-24.324332,151.589685,4677,QLD,Miriam Vale,"Miriam Vale, 4677, QLD"
5775,2014,1,21,Queensland,-25.297222,149.088056,4420,QLD,Glenhaughton,"Glenhaughton, 4420, QLD"
5776,1996,7,13,Queensland,-21.448441,148.534407,4742,QLD,Hail Creek,"Hail Creek, 4742, QLD"
5777,1993,7,9,Queensland,-16.125975,144.267283,4892,QLD,Palmer,"Palmer, 4892, QLD"
5778,2010,9,9,Queensland,-19.10182,146.19716,4816,QLD,Paluma,"Paluma, 4816, QLD"
5779,1968,1,1,Queensland,-17.748333,139.551111,4830,QLD,Burketown,"Burketown, 4830, QLD"
5780,2001,2,17,Queensland,-17.877222,144.932222,4872,QLD,Gunnawarra,"Gunnawarra, 4872, QLD"
5781,1992,3,8,Queensland,-28.106734,153.192736,4211,QLD,Beechmont,"Beechmont, 4211, QLD"
5782,1993,4,6,Queensland,-12.73616,143.262117,4892,QLD,Iron Range,"Iron Range, 4892, QLD"
5783,1997,8,5,Queensland,-28.049258,152.383445,4370,QLD,Tregony,"Tregony, 4370, QLD"
5784,2008,2,21,Queensland,-28.178217,153.207365,4211,QLD,Numinbah Valley,"Numinbah Valley, 4211, QLD"
5785,1992,8,26,Queensland,-26.823405,153.109393,4551,QLD,Golden Beach,"Golden Beach, 4551, QLD"
5786,2016,3,18,Queensland,-13.15716,142.89809,4892,QLD,Archer River,"Archer River, 4892, QLD"
5787,2003,5,4,Queensland,-26.498849,152.86343,4562,QLD,Belli Park,"Belli Park, 4562, QLD"
5788,1994,12,21,Queensland,-27.390076,152.342744,4311,QLD,Buaraba,"Buaraba, 4311, QLD"
5789,2016,9,9,Queensland,-16.510945,145.032158,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
5790,1993,10,22,Queensland,-28.206739,152.62608,4310,QLD,Burnett Creek,"Burnett Creek, 4310, QLD"
5791,1994,1,27,Queensland,-26.473407,152.892726,4562,QLD,Eerwah Vale,"Eerwah Vale, 4562, QLD"
5792,1975,1,1,Queensland,-28.227567,153.263569,4213,QLD,Springbrook,"Springbrook, 4213, QLD"
5793,2002,6,8,Queensland,-24.173684,151.84939,4677,QLD,Eurimbula,"Eurimbula, 4677, QLD"
5794,1994,1,21,Queensland,-28.323403,152.926076,4287,QLD,Running Creek,"Running Creek, 4287, QLD"
5795,2005,8,7,Queensland,-21.536779,147.042493,4721,QLD,Belyando,"Belyando, 4721, QLD"
5796,1963,1,1,Queensland,-25.323333,152.301111,4660,QLD,Kullogum,"Kullogum, 4660, QLD"
5797,1996,3,12,Queensland,-26.427105,150.554511,4413,QLD,Barakula,"Barakula, 4413, QLD"
5798,2018,10,26,Queensland,-25.734028,152.360361,4620,QLD,Glenbar,"Glenbar, 4620, QLD"
5799,2009,2,17,Queensland,-16.623333,145.310278,4871,QLD,Julatten,"Julatten, 4871, QLD"
5800,2013,5,24,Queensland,-16.528764,144.997077,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
5801,1974,1,1,Queensland,-17.331667,141.884444,4890,QLD,Howitt,"Howitt, 4890, QLD"
5802,1999,1,1,Queensland,-23.754251,151.114944,4694,QLD,Targinnie,"Targinnie, 4694, QLD"
5803,2002,1,27,Queensland,-18.169722,144.258611,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
5804,1997,6,16,Queensland,-25.094553,152.170681,4660,QLD,Promisedland,"Promisedland, 4660, QLD"
5805,2007,2,1,Queensland,-26.285109,152.679942,4570,QLD,Lagoon Pocket,"Lagoon Pocket, 4570, QLD"
5806,1974,1,1,Queensland,-17.298333,145.926111,4871,QLD,Bellenden Ker,"Bellenden Ker, 4871, QLD"
5807,1971,1,1,Queensland,-26.848333,152.717778,4514,QLD,Bellthorpe,"Bellthorpe, 4514, QLD"
5808,2004,2,14,Queensland,-18.183889,144.010556,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
5809,1979,1,1,Queensland,-23.265,150.826111,4710,QLD,Emu Park,"Emu Park, 4710, QLD"
5810,1978,12,9,Queensland,-13.873488,143.45945,4892,QLD,Coen,"Coen, 4892, QLD"
5811,1992,9,4,Queensland,-27.323404,153.042732,4017,QLD,Bracken Ridge,"Bracken Ridge, 4017, QLD"
5812,1939,1,1,Queensland,-18.581667,146.284444,4850,QLD,Halifax,"Halifax, 4850, QLD"
5813,2018,2,1,Queensland,-26.220727,152.876138,4571,QLD,Kin Kin,"Kin Kin, 4571, QLD"
5814,2009,9,4,Queensland,-14.848766,144.167951,4892,QLD,Lakefield,"Lakefield, 4892, QLD"
5815,2001,1,19,Queensland,-18.289167,143.537778,4871,QLD,Georgetown,"Georgetown, 4871, QLD"
5816,1994,2,16,Queensland,-28.306737,152.85941,4287,QLD,Running Creek,"Running Creek, 4287, QLD"
5817,1992,9,4,Queensland,-27.323404,153.059398,4017,QLD,Deagon,"Deagon, 4017, QLD"
5818,1994,1,1,Queensland,-19.144286,146.80527,4819,QLD,West Point,"West Point, 4819, QLD"
5819,1994,1,31,Queensland,-26.573407,152.859395,4574,QLD,Gheerulla,"Gheerulla, 4574, QLD"
5820,1993,1,1,Queensland,-27.956735,153.192735,4272,QLD,Tamborine Mountain,"Tamborine Mountain, 4272, QLD"
5821,1983,10,1,Queensland,-17.365173,138.201196,4830,QLD,Nicholson,"Nicholson, 4830, QLD"
5822,2002,11,27,Queensland,-25.235409,148.952688,4420,QLD,Glenhaughton,"Glenhaughton, 4420, QLD"
5823,2000,11,7,Queensland,-28.182744,153.424424,4223,QLD,Currumbin Valley,"Currumbin Valley, 4223, QLD"
5824,2000,1,2,Queensland,-24.621111,152.046389,4670,QLD,Mullett Creek,"Mullett Creek, 4670, QLD"
5825,1997,1,20,Queensland,-28.17259,153.084911,4285,QLD,Kerry,"Kerry, 4285, QLD"
5826,1986,12,1,Queensland,-27.456736,153.159397,4178,QLD,Wynnum West,"Wynnum West, 4178, QLD"
5827,1997,2,5,Queensland,-18.241111,143.879167,4871,QLD,Einasleigh,"Einasleigh, 4871, QLD"
5828,2014,4,8,Queensland,-18.70555,138.68393,4825,QLD,Lawn Hill,"Lawn Hill, 4825, QLD"
5829,1994,5,22,Queensland,-27.606738,152.87607,4301,QLD,Redbank,"Redbank, 4301, QLD"
5830,1995,2,18,Queensland,-14.297815,144.431107,4892,QLD,Lakefield,"Lakefield, 4892, QLD"
5831,1980,1,1,Queensland,-28.006738,152.676077,4310,QLD,Dugandan,"Dugandan, 4310, QLD"
5832,1962,1,1,Queensland,-26.381667,152.801111,4568,QLD,Federal,"Federal, 4568, QLD"
5833,2002,11,28,Queensland,-24.3625,151.005742,4680,QLD,Tablelands,"Tablelands, 4680, QLD"
5834,1992,10,14,Queensland,-27.806737,152.992736,4280,QLD,South Maclean,"South Maclean, 4280, QLD"
5835,1993,1,1,Queensland,-19.331786,146.767771,4811,QLD,Mount Stuart,"Mount Stuart, 4811, QLD"
5836,1997,6,16,Queensland,-25.153461,152.176037,4660,QLD,Isis Central,"Isis Central, 4660, QLD"
5837,2012,11,7,Queensland,-24.215905,148.238415,4722,QLD,Orion,"Orion, 4722, QLD"
5838,1983,10,1,Queensland,-19.531783,147.117767,4809,QLD,Giru,"Giru, 4809, QLD"
5839,2014,3,26,Queensland,-23.642161,150.696116,4699,QLD,Bajool,"Bajool, 4699, QLD"
5840,2003,1,21,Queensland,-24.3625,151.005742,4680,QLD,Tablelands,"Tablelands, 4680, QLD"
5841,1996,12,13,Queensland,-26.593497,152.958677,4560,QLD,Kulangoor,"Kulangoor, 4560, QLD"
5842,1998,1,16,Queensland,-26.714877,152.475451,4515,QLD,Jimna,"Jimna, 4515, QLD"
5843,1996,1,30,Queensland,-26.946544,152.648056,4515,QLD,Royston,"Royston, 4515, QLD"
5844,2000,12,11,Queensland,-28.173028,153.076863,4285,QLD,Kerry,"Kerry, 4285, QLD"
5845,1974,1,1,Queensland,-23.648333,146.634444,4724,QLD,Alpha,"Alpha, 4724, QLD"
5846,1940,1,1,Queensland,-25.198333,152.284444,4660,QLD,North Isis,"North Isis, 4660, QLD"
5847,1998,10,18,Queensland,-19.13646,146.46176,4816,QLD,Clemant,"Clemant, 4816, QLD"
5848,1991,9,1,Queensland,-19.598333,146.284444,4820,QLD,Dotswood,"Dotswood, 4820, QLD"
5849,1999,4,20,Queensland,-23.273751,149.773215,4702,QLD,Glenroy,"Glenroy, 4702, QLD"
5850,2006,11,6,Queensland,-27.914028,152.820833,4310,QLD,Wyaralong,"Wyaralong, 4310, QLD"
5851,2006,5,15,Queensland,-20.637566,147.619673,4804,QLD,Springlands,"Springlands, 4804, QLD"
5852,1960,1,1,Queensland,-20.698333,140.501111,4824,QLD,Cloncurry,"Cloncurry, 4824, QLD"
5853,2012,2,16,Queensland,-27.69415,152.02963,4344,QLD,Rockmount,"Rockmount, 4344, QLD"
5854,2000,12,1,Queensland,-25.651111,152.665,4650,QLD,Teddington,"Teddington, 4650, QLD"
5855,1949,1,1,Queensland,-26.198333,152.751111,4570,QLD,Cedar Pocket,"Cedar Pocket, 4570, QLD"
5856,1997,6,16,Queensland,-25.11109,152.066332,4671,QLD,Duingal,"Duingal, 4671, QLD"
5857,2002,2,8,Queensland,-26.298685,152.92905,4565,QLD,Cootharaba,"Cootharaba, 4565, QLD"
5858,1960,1,1,Queensland,-27.3775,153.076111,4014,QLD,Banyo,"Banyo, 4014, QLD"
5859,2000,12,11,Queensland,-28.173028,153.076863,4285,QLD,Kerry,"Kerry, 4285, QLD"
5860,1996,3,14,Queensland,-17.293889,145.473333,4883,QLD,Carrington,"Carrington, 4883, QLD"
5861,1974,1,1,Queensland,-25.948333,151.967778,4601,QLD,Booubyjan,"Booubyjan, 4601, QLD"
5862,1993,3,1,Queensland,-20.92,148.967778,4741,QLD,Seaforth,"Seaforth, 4741, QLD"
5863,1997,9,29,Queensland,-26.667328,152.277296,4314,QLD,Avoca Vale,"Avoca Vale, 4314, QLD"
5864,1977,1,1,Queensland,-19.598333,146.834444,4816,QLD,Woodstock,"Woodstock, 4816, QLD"
5865,2019,5,9,Queensland,-23.5572,150.5717,4699,QLD,Bajool,"Bajool, 4699, QLD"
5866,2001,1,11,Queensland,-27.142504,152.711137,4312,QLD,Mount Byron,"Mount Byron, 4312, QLD"
5867,1974,1,1,Queensland,-25.598333,152.267778,4620,QLD,Brooweena,"Brooweena, 4620, QLD"
5868,2016,1,31,Queensland,-24.196828,151.092191,4680,QLD,Wooderson,"Wooderson, 4680, QLD"
5869,2007,8,29,Queensland,-14.471609,144.589301,4895,QLD,Starcke,"Starcke, 4895, QLD"
5870,1991,10,1,Queensland,-27.806735,153.226066,4208,QLD,Ormeau Hills,"Ormeau Hills, 4208, QLD"
5871,2006,8,12,Queensland,-21.270494,147.823274,4743,QLD,Suttor,"Suttor, 4743, QLD"
5872,2000,2,21,Queensland,-26.330368,150.971509,4413,QLD,Durah,"Durah, 4413, QLD"
5873,1996,10,10,Queensland,-25.63592,149.785829,4420,QLD,Taroom,"Taroom, 4420, QLD"
5874,1995,3,4,Queensland,-14.993141,145.28327,4895,QLD,Hope Vale,"Hope Vale, 4895, QLD"
5875,2015,9,4,Queensland,-13.21047,142.60982,4892,QLD,Archer River,"Archer River, 4892, QLD"
5876,1989,1,1,Queensland,-18.248333,144.651111,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
5877,2004,11,12,Queensland,-25.99483,149.071121,4454,QLD,Durham Downs,"Durham Downs, 4454, QLD"
5878,1993,8,5,Queensland,-15.409984,142.931127,4892,QLD,Maramie,"Maramie, 4892, QLD"
5879,2016,9,11,Queensland,-16.510945,145.032158,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
5880,1992,2,1,Queensland,-22.814444,150.342222,4702,QLD,Shoalwater,"Shoalwater, 4702, QLD"
5881,1971,1,1,Queensland,-10.581667,142.217778,4875,QLD,Thursday Island,"Thursday Island, 4875, QLD"
5882,2013,2,23,Queensland,-26.473302,150.24392,4415,QLD,Hookswood,"Hookswood, 4415, QLD"
5883,1980,1,1,Queensland,-20.715,143.134444,4822,QLD,Richmond,"Richmond, 4822, QLD"
5884,2010,9,11,Queensland,-19.07274,146.02251,4816,QLD,Paluma,"Paluma, 4816, QLD"
5885,1994,4,28,Queensland,-27.906734,153.326065,4212,QLD,Helensvale,"Helensvale, 4212, QLD"
5886,1979,1,1,Queensland,-18.131667,140.876111,4890,QLD,Normanton,"Normanton, 4890, QLD"
5887,1998,5,31,Queensland,-24.966788,153.340849,4581,QLD,Fraser Island,"Fraser Island, 4581, QLD"
5888,1992,9,3,Queensland,-27.927568,153.171901,4272,QLD,Tamborine Mountain,"Tamborine Mountain, 4272, QLD"
5889,1995,1,27,Queensland,-25.878599,152.639792,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
5890,2005,11,23,Queensland,-24.376645,151.034597,4680,QLD,Boyne Valley,"Boyne Valley, 4680, QLD"
5891,1992,9,24,Queensland,-27.240076,152.426074,4312,QLD,Esk,"Esk, 4312, QLD"
5892,2006,6,15,Queensland,-19.192423,146.773532,4810,QLD,Pallarenda,"Pallarenda, 4810, QLD"
5893,2012,5,9,Queensland,-19.17994,145.91346,4816,QLD,Paluma,"Paluma, 4816, QLD"
5894,1990,5,28,Queensland,-26.37341,152.534397,4570,QLD,Amamoor Creek,"Amamoor Creek, 4570, QLD"
5895,1978,5,2,Queensland,-13.982489,143.235786,4892,QLD,Coen,"Coen, 4892, QLD"
5896,1998,8,1,Queensland,-23.495646,150.301065,4702,QLD,Stanwell,"Stanwell, 4702, QLD"
5897,1964,1,1,Queensland,-25.365,151.117778,4627,QLD,Eidsvold,"Eidsvold, 4627, QLD"
5898,1990,9,17,Queensland,-19.951223,148.117755,4805,QLD,Bowen,"Bowen, 4805, QLD"
5899,2015,8,30,Queensland,-13.411185,142.609833,4892,QLD,Coen,"Coen, 4892, QLD"
5900,2015,3,23,Queensland,-27.076787,153.180498,4507,QLD,Bongaree,"Bongaree, 4507, QLD"
5901,1997,2,15,Queensland,-26.692182,152.47654,4515,QLD,Jimna,"Jimna, 4515, QLD"
5902,2015,4,19,Queensland,-16.639934,145.248024,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
5903,2005,2,24,Queensland,-28.163024,153.218086,4211,QLD,Numinbah Valley,"Numinbah Valley, 4211, QLD"
5904,1980,1,1,Queensland,-28.965,147.651111,4486,QLD,Hebel,"Hebel, 4486, QLD"
5905,2001,4,14,Queensland,-28.160556,153.468056,4223,QLD,Currumbin Waters,"Currumbin Waters, 4223, QLD"
5906,1996,4,23,Queensland,-25.170115,150.061892,4719,QLD,Isla,"Isla, 4719, QLD"
5907,1993,1,22,Queensland,-24.023414,151.476052,4678,QLD,Foreshores,"Foreshores, 4678, QLD"
5908,1979,1,1,Queensland,-15.178755,144.34889,4892,QLD,Lakefield,"Lakefield, 4892, QLD"
5909,1992,2,1,Queensland,-27.706737,152.942736,4124,QLD,Greenbank,"Greenbank, 4124, QLD"
5910,2006,5,9,Queensland,-20.612785,147.608555,4804,QLD,Springlands,"Springlands, 4804, QLD"
5911,2016,3,4,Queensland,-26.41205,150.04863,4415,QLD,Gurulmundi,"Gurulmundi, 4415, QLD"
5912,2006,8,30,Queensland,-17.473333,146.069028,4860,QLD,Wanjuru,"Wanjuru, 4860, QLD"
5913,1974,1,1,Queensland,-20.731667,143.134444,4822,QLD,Richmond,"Richmond, 4822, QLD"
5914,1966,1,1,Queensland,-27.5525,153.030278,4107,QLD,Salisbury,"Salisbury, 4107, QLD"
5915,2004,2,19,Queensland,-24.417986,151.037408,4630,QLD,Cania,"Cania, 4630, QLD"
5916,1993,11,30,Queensland,-28.123403,152.959407,4285,QLD,Tabooba,"Tabooba, 4285, QLD"
5917,1993,5,24,Queensland,-27.64007,153.092733,4117,QLD,Karawatha,"Karawatha, 4117, QLD"
5918,1995,4,21,Queensland,-26.859748,153.036753,4519,QLD,Coochin Creek,"Coochin Creek, 4519, QLD"
5919,1976,1,1,Queensland,-25.373333,153.117778,4581,QLD,Fraser Island,"Fraser Island, 4581, QLD"
5920,1982,1,1,Queensland,-27.623402,153.159399,4127,QLD,Daisy Hill,"Daisy Hill, 4127, QLD"
5921,2017,5,16,Queensland,-22.5231,148.5027,4745,QLD,Dysart,"Dysart, 4745, QLD"
5922,1993,11,6,Queensland,-26.790076,152.559401,4515,QLD,Mount Kilcoy,"Mount Kilcoy, 4515, QLD"
5923,1960,1,1,Queensland,-26.931667,152.609444,4515,QLD,Glenfern,"Glenfern, 4515, QLD"
5924,1994,12,15,Queensland,-17.487479,145.378047,4888,QLD,Kaban,"Kaban, 4888, QLD"
5925,1995,1,18,Queensland,-25.881129,152.619122,4650,QLD,Bauple Forest,"Bauple Forest, 4650, QLD"
5926,1998,12,1,Queensland,-24.357227,151.016665,4680,QLD,Tablelands,"Tablelands, 4680, QLD"
5927,1969,1,1,Queensland,-26.965,152.967778,4517,QLD,Beerburrum,"Beerburrum, 4517, QLD"
5928,1980,1,1,Queensland,-21.165,148.751111,4741,QLD,Gargett,"Gargett, 4741, QLD"
5929,1992,11,24,Queensland,-27.690071,152.876071,4300,QLD,Spring Mountain,"Spring Mountain, 4300, QLD"
5930,2005,8,16,Queensland,-15.4375,145.183889,4895,QLD,Cooktown,"Cooktown, 4895, QLD"
5931,1993,12,8,Queensland,-27.323404,153.026065,4017,QLD,Bracken Ridge,"Bracken Ridge, 4017, QLD"
5932,1999,10,23,Queensland,-23.860921,151.216901,4680,QLD,Callemondah,"Callemondah, 4680, QLD"
5933,1993,8,4,Queensland,-15.459321,142.165636,4892,QLD,Maramie,"Maramie, 4892, QLD"
5934,1992,8,22,Queensland,-27.240072,152.942732,4503,QLD,Kurwongbah,"Kurwongbah, 4503, QLD"
5935,2015,1,11,Queensland,-27.69225,152.02615,4344,QLD,Rockmount,"Rockmount, 4344, QLD"
5936,2000,4,1,Queensland,-24.695423,149.975613,4718,QLD,Warnoah,"Warnoah, 4718, QLD"
5937,2012,5,4,Queensland,-19.15633,145.91773,4816,QLD,Paluma,"Paluma, 4816, QLD"
5938,2003,12,5,Queensland,-27.331737,152.101071,4352,QLD,Grapetree,"Grapetree, 4352, QLD"
5939,2006,3,2,Queensland,-26.830756,153.086269,4551,QLD,Pelican Waters,"Pelican Waters, 4551, QLD"
5940,1997,6,16,Queensland,-25.913286,152.118432,4601,QLD,Tansey,"Tansey, 4601, QLD"
5941,1980,1,1,Queensland,-18.015,145.884444,4854,QLD,Euramo,"Euramo, 4854, QLD"
5942,1993,12,7,Queensland,-27.806736,153.092735,4207,QLD,Logan Village,"Logan Village, 4207, QLD"
5943,2001,10,19,Queensland,-27.40144,152.818992,4520,QLD,Jollys Lookout,"Jollys Lookout, 4520, QLD"
5944,2009,3,31,Queensland,-24.942883,147.96231,4477,QLD,Mount Moffatt,"Mount Moffatt, 4477, QLD"
5945,1992,9,11,Queensland,-28.123403,152.94274,4285,QLD,Tabooba,"Tabooba, 4285, QLD"
5946,1993,2,14,Queensland,-27.290071,152.959399,4500,QLD,Bray Park,"Bray Park, 4500, QLD"
5947,1999,12,30,Queensland,-25.371944,152.643611,4659,QLD,Burgowan,"Burgowan, 4659, QLD"
5948,2009,4,26,Queensland,-22.345502,146.67536,4721,QLD,Elgin,"Elgin, 4721, QLD"
5949,1997,6,24,Queensland,-25.058831,152.281898,4660,QLD,North Gregory,"North Gregory, 4660, QLD"
5950,2019,11,18,Queensland,-14.90692,144.419963,4895,QLD,Starcke,"Starcke, 4895, QLD"
5951,1992,7,18,Queensland,-27.423405,152.909401,4055,QLD,Upper Kedron,"Upper Kedron, 4055, QLD"
5952,2014,1,30,Queensland,-16.805517,145.636068,4881,QLD,Kuranda,"Kuranda, 4881, QLD"
5953,2001,3,17,Queensland,-17.969444,141.484722,4871,QLD,Blackbull,"Blackbull, 4871, QLD"
5954,2001,3,17,Queensland,-17.951944,141.404444,4871,QLD,Blackbull,"Blackbull, 4871, QLD"
5955,1992,12,14,Queensland,-27.240076,152.426074,4312,QLD,Esk,"Esk, 4312, QLD"
5956,1974,1,1,Queensland,-26.581667,148.784444,4455,QLD,Roma,"Roma, 4455, QLD"
5957,1993,11,17,Queensland,-27.506739,152.742738,4306,QLD,Kholo,"Kholo, 4306, QLD"
5958,2018,3,4,Queensland,-16.310151,145.097586,4871,QLD,Mount Carbine,"Mount Carbine, 4871, QLD"
5959,2011,4,17,Queensland,-19.49044,139.37818,4825,QLD,Gunpowder,"Gunpowder, 4825, QLD"
5960,1997,11,11,Queensland,-26.793663,151.937777,4615,QLD,Tarong,"Tarong, 4615, QLD"
5961,1992,11,22,Queensland,-27.473403,153.176064,4179,QLD,Manly West,"Manly West, 4179, QLD"
5962,1992,12,21,Queensland,-27.323404,153.026065,4017,QLD,Bracken Ridge,"Bracken Ridge, 4017, QLD"
5963,1971,1,1,Queensland,-21.981667,148.584444,4742,QLD,Valkyrie,"Valkyrie, 4742, QLD"
5964,1980,1,1,Queensland,-19.565,147.301111,4809,QLD,Barratta,"Barratta, 4809, QLD"
5965,1976,6,7,Queensland,-16.928669,145.697702,4870,QLD,Redlynch,"Redlynch, 4870, QLD"
5966,1969,1,1,Queensland,-26.181667,152.067778,4601,QLD,Goomeri,"Goomeri, 4601, QLD"
5967,2014,3,26,Queensland,-23.668274,150.633026,4699,QLD,Bajool,"Bajool, 4699, QLD"
5968,1999,4,20,Queensland,-23.272134,149.735744,4702,QLD,Glenroy,"Glenroy, 4702, QLD"
5969,1962,1,1,Queensland,-27.865,153.317778,4209,QLD,Coomera,"Coomera, 4209, QLD"
5970,1995,4,30,Queensland,-28.315071,152.742745,4287,QLD,Mount Lindesay,"Mount Lindesay, 4287, QLD"
5971,2016,1,31,Queensland,-24.215121,151.080804,4680,QLD,Diglum,"Diglum, 4680, QLD"
5972,2009,1,1,Queensland,-18.1525,144.631944,4871,QLD,Mount Surprise,"Mount Surprise, 4871, QLD"
5973,1958,1,1,Queensland,-24.965,151.134444,4630,QLD,Mulgildie,"Mulgildie, 4630, QLD"
5974,1992,7,26,Queensland,-27.606742,152.292746,4343,QLD,Woodlands,"Woodlands, 4343, QLD"
5975,2003,3,19,Queensland,-19.220556,140.346389,4824,QLD,Four Ways,"Four Ways, 4824, QLD"
5976,2011,1,1,Queensland,-16.805517,145.636068,4881,QLD,Kuranda,"Kuranda, 4881, QLD"
5977,2005,8,23,Queensland,-20.102778,148.480833,4800,QLD,Cape Gloucester,"Cape Gloucester, 4800, QLD"
5978,2014,4,9,Queensland,-18.70555,138.68393,4825,QLD,Lawn Hill,"Lawn Hill, 4825, QLD"
5979,2006,8,20,Queensland,-21.357448,147.83323,4743,QLD,Suttor,"Suttor, 4743, QLD"
5980,1976,1,1,Queensland,-26.656739,153.050226,4558,QLD,Kuluin,"Kuluin, 4558, QLD"
5981,1992,7,7,Queensland,-27.140075,152.576071,4311,QLD,Lake Wivenhoe,"Lake Wivenhoe, 4311, QLD"
5982,1992,1,17,Queensland,-11.752683,142.58026,4874,QLD,Shelburne,"Shelburne, 4874, QLD"
5983,1992,9,10,Queensland,-26.790072,152.976061,4550,QLD,Landsborough,"Landsborough, 4550, QLD"
5984,2000,10,11,Queensland,-27.903029,152.273825,4343,QLD,East Haldon,"East Haldon, 4343, QLD"
5985,2002,3,31,Queensland,-19.09942,146.50649,4816,QLD,Clemant,"Clemant, 4816, QLD"
5986,1994,1,27,Queensland,-26.473407,152.926059,4562,QLD,Eerwah Vale,"Eerwah Vale, 4562, QLD"
5987,1992,10,20,Queensland,-27.423409,152.326078,4343,QLD,Spring Creek,"Spring Creek, 4343, QLD"
5988,1962,1,1,Queensland,-24.148333,150.284444,4702,QLD,Goovigen,"Goovigen, 4702, QLD"
5989,1979,3,20,Queensland,-13.977653,143.548449,4892,QLD,Coen,"Coen, 4892, QLD"
